Date,IBM,TXN,CSCO,QCOM,ORCL,NOK,AMAT
2010-03-09,102.92047099999999,20.047379,21.428953,31.966317999999998,22.61211,9.923113,10.428366
2010-03-10,102.977852,20.378876,21.215730999999998,32.131607,22.603023999999998,10.232332000000001,10.632014
2010-03-11,104.600967,19.947929000000002,21.297745000000003,32.313419,22.848412,10.183139,10.53019
2010-03-12,104.87968400000001,19.889919,21.223932,32.189457,22.766613,10.429109,10.487762
2010-03-15,104.789513,19.840195,21.387951,32.123337,22.975649,10.408026,10.377456
2010-03-16,105.47811100000001,20.453460999999997,21.445353,32.239044,22.912027,10.63994,10.564131
2010-03-17,104.732117,20.644070000000003,21.535566,32.148132000000004,23.148331,10.836715,10.742321
2010-03-18,105.240379,20.486612,21.601175,33.412571,23.066536,10.738327,10.716864999999999
2010-03-19,104.691162,20.188264999999998,21.445353,33.098534,22.89386,10.590745,10.598073
2010-03-22,104.91248300000001,20.4949,21.551966,33.288601,23.230125,10.618856,10.844142
2010-03-23,106.05194099999999,21.0916,21.847198000000002,33.486946,23.620926,10.724271,11.234466000000001
2010-03-24,105.36334199999999,20.544634,21.69138,33.214233,23.411896,10.590745,11.030819000000001
2010-03-25,105.94538899999999,20.544634,21.674982,34.867084999999996,23.666372,10.682103999999999,11.166584
2010-03-26,105.961777,20.511475,21.707788,34.569571999999994,23.348276000000002,10.864825999999999,11.209012
2010-03-29,105.41251399999999,20.4949,21.740591000000002,34.511715,23.239218,10.836715,11.293861
2010-03-30,105.560097,20.395452,21.855404,34.817501,23.211948,10.829687,11.412655
2010-03-31,105.133827,20.279425,21.346949,34.677017,23.366453,10.921047,11.429627
2010-04-01,105.133827,20.412025,21.18293,34.933193,23.139242000000003,10.977267999999999,11.327805
2010-04-05,106.03556100000002,21.04187,21.46176,35.148083,23.248307999999998,10.998351,11.472052
2010-04-06,105.69123799999998,20.760096,21.502764000000003,35.065426,23.475513,10.935102,11.438113000000001
2010-04-07,105.32235700000001,20.983857999999998,21.601175,35.346405,23.548222,10.885908,11.522963
2010-04-08,104.6092,20.486612,21.551966,35.040649,23.475513,10.597773,11.319317
2010-04-09,105.55188799999999,20.66894,21.8144,34.850559000000004,23.748173,10.548578,11.429627
2010-04-12,105.22397600000001,21.290497,21.756996,34.900146,23.857445000000002,10.611829,11.565389999999999
2010-04-13,105.77323200000001,21.439676000000002,21.68318,34.958,23.99403,10.625883,11.70964
2010-04-14,107.59306299999999,22.293283,22.044017999999998,35.205929,24.021345,10.871853999999999,12.227241000000001
2010-04-15,107.29798100000001,22.36787,22.314653,35.288574,23.857445000000002,10.724271,12.167842
2010-04-16,107.084846,22.02808,22.126032000000002,35.321636,23.629793,10.499386,12.184814
2010-04-19,108.39641599999999,21.90377,22.199835,35.329884,23.848330999999998,10.646967,12.133902
2010-04-20,106.31427,22.086094,22.290052,35.776165,23.811914,10.661022,12.269662
2010-04-21,105.740448,21.895489,22.339261999999998,35.230717,23.939392,10.506413,12.244212
2010-04-22,105.855202,21.961776999999998,22.404861,32.50349,23.893864,9.128983,12.193296
2010-04-23,106.56021100000001,22.102667,22.527876000000003,31.610958,24.11241,8.967346000000001,12.278152
2010-04-26,107.16680900000001,22.508759,22.609884,31.495251,24.103296,8.749489,12.184814
2010-04-27,105.601082,21.994932000000002,22.150635,31.33823,23.65711,8.524602,11.819946
2010-04-28,106.65039099999998,21.978281,22.175235999999998,32.082015999999996,23.547838,8.440269,11.921771000000001
2010-04-29,106.945503,22.486110999999998,22.577084,32.214249,23.648001,8.475408,12.099961
2010-04-30,105.74864199999999,21.653605,22.085026,31.966317999999998,23.556942000000003,8.545684,11.692666000000001
2010-05-03,106.240494,22.019909,22.585283,31.933256,23.684429,8.510546000000001,11.879344
2010-05-04,105.027229,21.428823,21.781589999999998,31.073774,22.737419,8.292686999999999,11.361744999999999
2010-05-05,104.48620600000001,21.537052,21.773394,31.098568,22.710096,8.201327000000001,11.217494
2010-05-06,102.104965,20.871044,20.904097,30.305196999999996,21.772192,7.88508,10.784749
2010-05-07,100.60537,20.596315,20.264423,30.164697999999998,21.316896,7.898305000000001,10.606558
2010-05-10,104.04124499999999,21.495424,21.428953,30.883703000000004,22.209267,8.250974000000001,11.192039999999999
2010-05-11,104.55210100000001,21.353901,21.289539,30.974602,22.027159,8.059944999999999,11.336286999999999
2010-05-12,109.32283799999999,21.728531,21.929213,31.536583,22.400496,8.096682000000001,11.684182
2010-05-13,108.334099,21.220697,20.936901000000002,31.371288,22.072681,7.839527,11.225977
2010-05-14,108.09515400000001,20.712866,20.453051000000002,30.825846000000002,21.653812,7.5529839999999995,10.988389999999999
2010-05-17,107.47718799999998,21.162423999999998,20.395638,30.883703000000004,21.61739,7.648498,11.183553
2010-05-18,107.07343300000001,20.429810999999997,19.977394,30.338243,21.335106,7.486859,10.979909
2010-05-19,106.175339,20.521389000000003,19.895391,30.123375,21.116564,7.501554,11.047789999999999
2010-05-20,102.00608100000001,20.196710999999997,19.116301,29.412651,20.351677,7.369302,10.767774000000001
2010-05-21,103.34090400000001,20.454788,19.239317,29.660582,20.178658,7.398692,10.793231
2010-05-24,102.54167199999999,20.180056,19.165508,29.478764,20.287931,7.361955,10.656716000000001
2010-05-25,102.599335,20.313257,19.116301,29.429178000000004,20.215082000000002,7.516247,10.810295
2010-05-26,101.53643000000001,20.096813,18.771864,28.980515999999998,19.951006,7.310524000000001,10.682314
2010-05-27,104.140129,20.687891,19.411533,29.5455,20.561113,7.58972,11.151585
2010-05-28,103.20908399999999,20.329914000000002,18.993285999999998,29.5455,20.552001999999998,7.435427000000001,11.023602
2010-06-01,102.451035,20.271631,18.862072,29.138367,20.215082000000002,7.361955,10.74204
2010-06-02,104.980598,20.612965,19.149105,29.9277,20.615736,7.457469000000001,10.963875999999999
2010-06-03,105.43375400000001,20.846069,19.452536,30.301579999999998,20.797860999999997,7.5089,11.117453999999999
2010-06-04,103.225548,20.130108,18.829273,29.329475,20.151342,7.038675,10.724977
2010-06-07,102.277977,19.705524,18.665251,29.088528000000004,19.759785,6.8549940000000005,10.39222
2010-06-08,101.94017,19.880352,18.829273,29.304554,19.814426,7.134189999999999,10.528733
2010-06-09,102.08850100000001,19.763804999999998,18.68165,28.847569,19.614094,6.730091000000001,10.400751
2010-06-10,105.203033,20.421488,18.673451999999997,29.105139,20.215082000000002,6.957857000000001,10.690844
2010-06-11,105.83750900000001,20.354889,18.788265,29.379339,20.661270000000002,7.009287,10.827359
2010-06-14,105.878708,20.454788,18.665251,28.905731,20.661270000000002,6.9358130000000005,10.827359
2010-06-15,106.941589,21.395521,19.132702,29.562113,21.125671,7.21501,11.313698
2010-06-16,107.403038,21.162423999999998,19.099899,29.146684999999998,21.107461999999998,6.443548000000001,11.424615
2010-06-17,107.922119,21.253998,19.001486,29.670135,21.007298000000002,6.605187,11.433147
2010-06-18,107.23820500000001,21.187399,19.263914,29.653509000000003,21.125671,6.539062,11.381953999999999
2010-06-21,107.65021499999999,21.020895,19.140905,29.611971,21.025505,6.392117,11.313698
2010-06-22,106.537849,20.604643,18.837467,29.553804,20.84339,6.245172,11.143052
2010-06-23,107.20529199999999,20.629611999999998,18.747260999999998,29.429174,20.652164000000003,6.30395,11.194242
2010-06-24,105.623268,20.213362,18.509435999999997,28.905731,20.233292000000002,6.171698999999999,10.887085
2010-06-25,104.741623,20.013552,18.189595999999998,28.722944000000002,20.633957000000002,6.06149,11.0492
2010-06-28,106.2742,20.279958999999998,18.386419,28.282590999999996,20.442728,6.098226,10.946810000000001
2010-06-29,103.069,19.888678,17.730349,27.534810999999998,19.805311,5.892503,10.511669
2010-06-30,101.742424,19.380854,17.476116,27.285546999999998,19.541245,5.988018,10.255703
2010-07-01,100.99260699999999,19.289274,17.435114000000002,26.554398,19.623199,6.14231,10.23864
2010-07-02,100.407608,19.239319000000002,17.328505,26.895042,19.878166,6.193741,10.23864
2010-07-06,101.72592900000001,19.247652,17.500723,27.127689,20.324354,6.157004,10.050932000000001
2010-07-07,104.642769,20.188385,18.435619,27.734211,21.025505,6.421505000000001,10.400751
2010-07-08,105.44198600000001,20.163406,18.493032,28.1912,21.143883,6.30395,10.332494
2010-07-09,105.43375400000001,20.379866,18.616047000000002,28.174576000000002,21.28047,6.230476,10.494605
2010-07-12,106.018768,20.604643,18.747260999999998,29.163301,21.33522,6.179047,10.503136999999999
2010-07-13,107.510147,21.137445,18.935881,29.869535,21.636362,6.289255000000001,10.682314
2010-07-14,107.70787800000001,20.887691,19.468941,30.658863,21.846249,6.318645,10.690844
2010-07-15,107.70787800000001,21.145771,19.616554,30.642235,21.745869,6.509673,10.631122
2010-07-16,105.49144,20.621292,18.657049,29.877840000000003,21.234848,6.421505000000001,10.400751
2010-07-19,106.941589,21.270645000000002,18.640648000000002,30.550852000000003,21.526857,6.480283,10.562861999999999
2010-07-20,104.271996,20.621292,18.903076000000002,30.534228999999996,21.827997,6.619883,10.528733
2010-07-21,103.217285,20.396515,18.501234,30.044014,21.499482999999998,6.480283,10.409282000000001
2010-07-22,105.030029,21.054197,19.083498000000002,32.495067999999996,22.183885999999998,6.737438,10.622589
2010-07-23,105.779816,21.129118,19.149105,32.470141999999996,22.357269,6.921119,10.673783
2010-07-26,105.80455,21.362227999999998,19.362323999999997,32.603069,22.485027,6.928468,10.716443
2010-07-27,105.985802,21.295624,19.108101,32.586452,22.42115,6.847646000000001,10.759103999999999
2010-07-28,105.821045,21.094883,19.181906,32.204262,22.156511,6.803564,10.537267
2010-07-29,105.48319199999999,20.810488,19.034285999999998,32.220882,21.627237,6.774175,10.187446000000001
2010-07-30,105.79630300000001,20.651571,18.919481,31.639275,21.572483,6.987246000000001,10.067995
2010-08-02,107.74083700000001,21.002876,19.518145,32.204262,22.165644,7.075411999999999,10.247172
2010-08-03,107.419495,20.751947,19.534548,31.955011,22.092634,7.1121479999999995,10.085059
2010-08-04,108.161057,21.061419,19.796976,31.930079,22.348145000000002,7.023982000000001,10.127721000000001
2010-08-05,108.622475,21.24544,19.821579,31.988234999999996,22.165644,7.08276,10.076527
2010-08-06,107.76133,21.295624,19.739570999999998,32.112877000000005,22.247760999999997,6.994592,10.102125
2010-08-09,109.301468,21.496367000000003,20.313631,33.026817,22.138264000000003,7.038675,10.127721000000001
2010-08-10,109.16899099999999,21.203615,19.936386,33.051743,22.165644,7.016634,9.837626
2010-08-11,107.504616,20.885771,19.460735,32.702785,21.590736,6.663964999999999,9.564596
2010-08-12,106.23770900000001,20.417370000000002,17.517128,31.772213,20.933704000000002,6.656619,9.521936
2010-08-13,105.88166799999999,20.308628,17.517128,31.531267,20.678198000000002,6.509673,9.530467
2010-08-16,105.798874,20.51774,17.968177999999998,32.104561,20.73295,6.509673,9.564596
2010-08-17,106.36193100000001,20.659935,18.082983,32.519993,21.034092,6.553757000000001,9.718173
2010-08-18,107.140289,20.835583,18.378222,32.436901,21.070587,6.583145,9.709644
2010-08-19,106.73455,20.51774,18.222403,31.664203999999998,20.988457,6.700702000000001,9.692578999999999
2010-08-20,105.57530200000001,20.659935,18.230601999999998,32.328884,21.00671,6.678660000000001,9.462209
2010-08-23,104.722412,20.383909,17.779557999999998,32.021477000000004,20.842449,6.54641,9.43645
2010-08-24,103.422379,20.300272,17.328505,31.606040999999998,20.450058,6.4362010000000005,9.092993
2010-08-25,103.72874499999999,20.333725,17.39411,32.11541,20.459185,6.399464,9.196032
2010-08-26,101.666931,19.932234,16.975864,31.965107,20.304047,6.406811,9.041477
2010-08-27,103.281624,20.199898,17.066072,32.265716999999995,20.541317000000003,6.362728,9.178859
2010-08-30,102.18032099999999,19.447098,16.664228,31.973463,20.094168,6.289255000000001,8.98996
2010-08-31,101.956749,19.254726,16.393601999999998,31.981813,19.929910999999997,6.289255000000001,8.904094
2010-09-01,104.142761,19.86532,16.615029999999997,33.067345,20.641697,6.539062,9.196032
2010-09-02,103.53830699999999,20.107885,16.828251,33.418064,20.513942999999998,6.641922999999999,9.264725
2010-09-03,105.64154099999999,20.350456,17.254694,33.718681,20.915453,6.796216,9.427863
2010-09-07,104.291847,19.756586,16.877453,33.877331,22.138264000000003,6.957857000000001,9.290481
2010-09-08,104.39945999999999,19.80677,16.926657000000002,34.169598,22.028759,7.126842,9.084406
2010-09-09,104.63134000000001,19.940603,16.902060000000002,34.152885,22.202141,7.170927000000001,9.256134
2010-09-10,105.98103300000001,19.823503,16.910259,33.752078999999995,22.859167000000003,7.303176,9.170273
2010-09-13,107.322456,20.459188,17.435114000000002,34.236408000000004,22.913926999999997,7.442774000000001,9.256134
2010-09-14,106.693169,20.651571,17.590931,34.328259,23.160311,7.303176,9.539486
2010-09-15,107.17339299999999,20.634838000000002,17.705742,35.054741,23.488827,7.310524000000001,9.479381
2010-09-16,107.372147,20.894135000000002,17.984576999999998,35.046378999999995,23.142060999999998,7.428081,9.513728
2010-09-17,107.802719,21.513098,17.927167999999998,35.513996,25.076645000000003,7.317872,9.46221
2010-09-20,109.127579,21.630198,17.836962,35.914809999999996,25.08577,7.545638,9.582419
2010-09-21,109.284897,21.580009,17.74675,36.332336,24.474370999999998,7.251746000000001,9.659697
2010-09-22,109.77343,21.278896,17.771351,36.156975,24.821138,7.303176,9.582419
2010-09-23,109.02820600000001,21.554916,17.656546,36.449234000000004,24.748133,7.1635789999999995,9.694041
2010-09-24,111.04866799999999,22.525185,18.115793,37.200759999999995,24.602123000000002,7.391344999999999,9.98598
2010-09-27,111.49578100000001,22.316071,18.132196,37.234169,24.592997,7.207663,9.908700999999999
2010-09-28,111.69450400000001,22.633919,17.927167999999998,36.799957,24.81201,7.2443979999999994,10.071843
2010-09-29,112.18306000000001,22.449904999999998,17.935377,37.000355,24.79376,7.21501,10.028912
2010-09-30,111.07348600000002,22.700834,17.959969,37.685093,24.501749,7.369302,10.028912
2010-10-01,112.315552,22.792845,17.968177999999998,36.958611,24.857634,7.575025,10.054673
2010-10-04,111.992622,22.75938,17.845157999999998,36.649646999999995,24.592508,7.383997,9.86577
2010-10-05,113.98820500000001,23.696189999999998,18.033779,36.958611,24.958197,7.64115,10.183467
2010-10-06,114.137207,23.679464000000003,18.288013,37.284267,25.214185999999998,7.692582000000001,10.071843
2010-10-07,114.865898,23.537264,18.361824,37.200759999999995,25.314745000000002,7.868917,10.071843
2010-10-08,114.97358700000001,24.030762,18.435619,37.376129,25.598152,7.957083,10.149121000000001
2010-10-11,115.644302,24.064222,18.427423,36.891808000000005,25.461018,8.052598,10.149121000000001
2010-10-12,115.80160500000001,23.988945,18.550435999999998,37.401184,25.552446,8.008513,10.269331
2010-10-13,116.232201,23.52054,19.009689,37.843742,26.146685,8.265669,10.277917
2010-10-14,117.16787,23.679464000000003,18.919481,37.60994,25.899845000000003,8.052598,10.226398
2010-10-15,116.80353500000001,24.0224,19.157304999999997,37.401184,26.42095,7.9938199999999995,10.320849
2010-10-18,118.26915,23.721289000000002,19.108101,37.150661,26.722640999999996,8.037903,10.260744
2010-10-19,114.29457099999999,23.445263,18.837467,36.925209,26.631221999999998,7.7880970000000005,10.114773
2010-10-20,115.155746,23.495441,19.190110999999998,37.058815,26.183254,7.957083,10.252155
2010-10-21,115.785049,23.604183,19.075298,36.724792,26.347815999999998,8.287709,10.217811
2010-10-22,115.652557,23.972217999999998,19.255714,36.891808000000005,26.503228999999997,8.12607,10.415299000000001
2010-10-25,115.793304,24.239876000000002,19.362323999999997,37.017059,26.366097999999997,8.133417999999999,10.432472
2010-10-26,116.480576,24.156233,19.190110999999998,36.691390999999996,26.17411,8.008513,10.380956
2010-10-27,117.10992399999999,24.624636,19.099899,37.142323,26.238111,7.9203470000000005,10.50975
2010-10-28,116.67103600000002,24.565823,19.017893,37.092213,26.841492,8.104028999999999,10.518336999999999
2010-10-29,118.90673799999999,24.843073,18.747260999999998,37.710144,26.859779,7.861567999999999,10.604202
2010-11-01,118.67491899999999,24.73385,18.796463,37.852089,26.631221999999998,7.685236,10.621374000000001
2010-11-02,119.105499,24.868273000000002,19.001486,37.893852,26.996909999999996,7.773402000000001,10.715823
2010-11-03,119.37874599999999,25.204335999999998,19.444336,38.152706,26.695215,7.773402000000001,10.767342
2010-11-04,121.54821000000001,25.834436,19.854383,40.365547,26.942059000000004,7.890958,11.067867
2010-11-05,121.655876,26.439346,19.895391,40.357197,26.740928999999998,7.9130009999999995,11.145144
2010-11-08,121.81386599999999,26.363731,20.001998999999998,39.914619,26.548944,7.766054,10.990587
2010-11-09,121.54771399999998,26.330128000000002,19.969196,40.014832,26.274677,7.839527,11.007758
2010-11-10,121.888733,26.330128000000002,20.084004999999998,39.814423,26.228968,7.898305000000001,11.033519
2010-11-11,120.957191,25.876445999999998,16.828251,40.014832,26.119259,7.766054,10.844617999999999
2010-11-12,119.55161299999999,26.002468,16.524813,39.639065,25.890701,7.5529839999999995,10.810273
2010-11-15,119.46840700000001,25.918457,16.3608,39.13805,25.963842,7.575025,10.827444999999999
2010-11-16,118.30403100000001,25.683216,15.94255,38.728885999999996,25.214185999999998,7.406039,10.698651
2010-11-17,118.06278200000001,25.968863,15.917948999999998,40.064941,25.515871,7.464817,10.629959
2010-11-18,120.06723799999999,26.44775,16.081968,39.847828,25.881563,7.575025,10.861791
2010-11-19,120.64117399999999,26.834215000000004,16.081968,40.048241,25.735285,7.435427000000001,10.758757000000001
2010-11-22,120.92393500000001,27.086258,16.040956,39.922482,25.643864,7.339914,10.819196
2010-11-23,119.08580800000001,26.867819,15.745733,39.486538,24.857634,7.031328,10.715581
2010-11-24,121.27321599999999,27.346698999999997,15.958953,40.299744,25.360456,7.075411999999999,10.871006
2010-11-26,119.68463899999999,27.052652000000002,15.983553,39.989554999999996,25.131897,7.016634,10.819196
2010-11-29,118.84463500000001,27.052652000000002,15.94255,39.637446999999995,24.885067000000003,6.862342,10.810563
2010-11-30,117.655304,26.716590999999998,15.712933,39.251801,24.729641,6.781521000000001,10.732853
2010-12-01,120.108879,27.371908,15.844144,40.14883,25.278179,7.05337,11.026428999999998
2010-12-02,120.749283,27.598745,15.762129000000002,40.651848,25.689575,7.178273,11.147313
2010-12-03,120.91561899999999,27.573538,15.639120000000002,40.928505,26.338669,7.3472610000000005,11.276833
2010-12-06,120.59127,27.68276,15.934351999999999,40.509331,26.265534999999996,7.2958300000000005,11.242295
2010-12-07,119.784508,28.069221000000002,15.90155,40.635082000000004,26.558084,7.3766490000000005,11.216391999999999
2010-12-08,120.58290900000001,28.354871999999997,15.868742999999998,40.978817,26.722640999999996,7.413386,11.259564
2010-12-09,120.01738,28.346472,16.155779000000003,41.146477000000004,26.750069,7.170927000000001,11.466794
2010-12-10,120.449875,27.556738,16.155779000000003,41.481827,27.371741999999998,7.207663,11.535871
2010-12-13,120.00071000000001,27.388708,16.057362,41.180019,27.810565999999998,7.317872,11.414987
2010-12-14,121.281578,27.556738,16.024559,41.23032,27.892843,7.310524000000001,11.484065
2010-12-15,120.366676,27.422314,15.967154,41.154854,27.874556,7.2443979999999994,11.397717
2010-12-16,120.22528799999999,27.405509999999996,16.196779,41.624359000000005,27.673434999999998,7.281136,11.553142999999999
2010-12-17,120.599556,27.329898999999997,16.032759,41.465057,28.761351,7.2958300000000005,11.751738000000001
2010-12-20,120.192039,27.161863,16.09017,41.448291999999995,28.953335,7.273788000000001,11.743102
2010-12-21,121.215019,27.254282,16.016361,41.909389000000004,29.035624,7.486859,12.010777000000001
2010-12-22,121.389702,27.279490999999997,16.040956,41.909389000000004,28.944201,7.538289999999999,12.08849
2010-12-23,121.339836,27.187075,16.147575,41.448291999999995,28.834494,7.530942,12.08849
2010-12-27,120.882332,27.203875,16.533016,41.590813,28.944201,7.5089,12.157566000000001
2010-12-28,121.190102,27.086258,16.688833,41.8004,28.861921000000002,7.4795110000000005,12.174836
2010-12-29,121.863739,27.313098999999998,16.606827,41.909389000000004,28.797918,7.538289999999999,12.192101
2010-12-30,121.988564,27.304691,16.59042,41.691418,28.605932,7.523594999999999,12.200738000000001
2010-12-31,122.06336999999999,27.304691,16.59042,41.490208,28.615078000000004,7.582373,12.131662
2011-01-03,122.66221599999999,27.497929,16.803644,42.068672,28.907631,7.83218,12.140296000000001
2011-01-04,122.79531100000001,27.447519,16.828251,42.730971999999994,28.779638000000002,7.979125,12.062586
2011-01-05,122.304588,27.556738,17.033276,43.619621,28.377382,7.83218,11.881260000000001
2011-01-06,123.643654,27.934796999999996,17.180887,44.156166,28.496229,7.780749,11.993508
2011-01-07,123.036507,27.909601000000002,17.197292,43.368122,28.368244,7.721971000000001,12.053951
2011-01-10,122.79531100000001,28.044022,17.049671,43.334590999999996,28.377382,7.619110000000001,11.88989
2011-01-11,122.49588,28.144838,17.123476,43.653172,28.331667,7.677886999999999,12.157566000000001
2011-01-12,124.009621,28.279259000000003,17.320303,43.879523999999996,28.285961,7.905652000000001,12.312992
2011-01-13,123.77676399999999,28.128034999999997,17.287498,43.485489,28.505371000000004,7.9938199999999995,12.295721
2011-01-14,124.75821699999999,28.598515000000003,17.39411,43.628014,28.615257,8.074639,13.228257999999999
2011-01-18,125.298767,29.279028000000004,17.402309,44.457989000000005,28.871653000000002,7.83218,13.124649
2011-01-19,129.49066200000001,28.699334999999998,17.074276,43.711849,28.935746999999996,7.5529839999999995,13.150549
2011-01-20,129.582184,28.489292,17.033276,43.032768,29.585886,7.699928,13.003761
2011-01-21,129.332657,28.489292,17.000465,42.957333,29.769026,7.9203470000000005,12.960589
2011-01-24,132.767624,29.111008,17.361307,43.166911999999996,29.668298999999998,8.015862,13.271432999999998
2011-01-25,134.27304099999998,28.548103,17.664742999999998,43.192066,29.56757,7.780749,13.271432999999998
2011-01-26,133.94035300000002,28.833759000000004,17.566329999999997,43.477115999999995,29.814812,7.883610000000001,13.349145000000002
2011-01-27,133.965347,29.204822999999998,17.582735,46.025707000000004,30.144448999999998,7.758706,13.901762
2011-01-28,132.418365,28.901220000000002,17.16449,45.053219,29.302023,7.766054,13.616819
2011-01-31,134.738846,28.597620000000003,17.344908,45.380177,29.329489000000002,7.861567999999999,13.547742999999999
2011-02-01,136.036301,29.516861,17.607332,46.176613,30.437471000000002,7.971779,14.005376
2011-02-02,135.820084,29.618060999999997,17.730349,45.262809999999995,30.345901,8.339141,14.117628
2011-02-03,136.011383,29.508425,17.968177999999998,46.092773,30.208551,8.221584,13.936301
2011-02-04,136.402298,29.887928000000002,18.082983,46.302357,29.869745,8.12607,14.238510999999999
2011-02-07,137.08428999999998,29.736124,18.066584,46.168232,30.199402000000003,8.295056,14.152165
2011-02-08,138.654144,29.752997999999998,18.033779,47.031731,30.245174,8.287709,13.953570999999998
2011-02-09,137.48513799999998,29.601194,18.074785000000002,47.123959,30.116979999999998,8.618337,13.703164000000001
2011-02-10,137.017441,29.677095,15.516103,47.786251,30.455790999999998,7.9938199999999995,13.919032999999999
2011-02-11,136.81706200000002,30.039728000000004,15.335688000000001,48.289272,30.648085,6.877036,13.824051999999998
2011-02-14,136.291046,30.216831,15.425892000000001,48.767128,30.483259000000004,6.494978,13.98811
2011-02-15,135.97374,30.334902000000003,15.311079000000001,49.161152,29.997934000000004,6.663964999999999,13.919032999999999
2011-02-16,136.44133,30.40237,15.23727,49.07732,30.318436,6.686007000000001,14.117628
2011-02-17,137.142731,30.765001,15.319282999999999,49.462967,30.226864000000003,6.6713130000000005,14.178069
2011-02-18,137.643753,30.554165,15.458699,49.622253,30.840382,6.7521320000000005,14.221244
2011-02-22,135.230545,30.149368,15.245479000000001,48.825825,29.787334,6.51702,13.521837
2011-02-23,133.752548,29.854190999999997,15.089660999999998,47.951069,29.466852000000003,6.30395,13.504566
2011-02-24,134.24525500000001,29.879503000000003,15.056854999999999,48.615536,29.530943,6.340686,13.668626000000001
2011-02-25,135.50608799999998,30.039728000000004,15.286482000000001,49.641682,30.171928,6.3553809999999995,13.919032999999999
2011-02-28,135.17211899999998,30.031298,15.220872,50.112701,30.126143,6.340686,14.248581
2011-03-01,133.577209,29.516861,15.220872,48.817402,28.999841999999997,6.333339,14.049117
2011-03-02,133.73585500000002,30.478270000000002,15.171666,48.026768,29.411904999999997,6.377422,14.239904999999998
2011-03-03,136.508118,30.832471999999996,15.196270000000002,49.490284,30.245174,6.3553809999999995,14.612813000000001
2011-03-04,135.130295,30.587903999999998,15.089660999999998,48.909924,29.997934000000004,6.237824,14.508745999999999
2011-03-07,133.543808,29.921669,14.925642000000002,48.4305,29.393590999999997,6.1276150000000005,13.840981
2011-03-08,135.50608799999998,30.242128000000005,14.942038,48.068816999999996,29.979631,6.252519,13.693556
2011-03-09,138.495468,29.297590000000003,14.860029,46.260456,30.025421,6.318645,13.268610999999998
2011-03-10,135.289001,28.884357,14.696017000000001,45.453007,29.118883,6.171698999999999,12.973753
2011-03-11,135.63133200000001,29.002421999999996,14.720617,45.091331,29.219603999999997,6.237824,13.008436999999999
2011-03-14,134.762924,29.145794,14.638608999999999,44.981995,28.92659,6.098226,12.973753
2011-03-15,132.783981,28.589190000000002,14.261366,44.578266,28.542006,5.921893,12.904372
2011-03-16,127.75716399999999,27.653082,13.982535,42.475513,27.653782,5.796988,12.540138
2011-03-17,128.742477,27.889217,13.941528,44.006316999999996,27.974273999999998,5.892503,12.861011999999999
2011-03-18,130.17036399999998,28.133778000000003,14.056341,43.49324,28.166569,6.083532,12.869685
2011-03-21,131.66499299999998,28.403655999999998,14.261366,45.108158,28.770922,6.171698999999999,13.190560000000001
2011-03-22,131.932205,28.369922999999996,14.310569000000001,44.149307,28.505371000000004,6.157004,13.103836
2011-03-23,133.209824,28.85063,14.417182999999998,44.115662,28.761765999999998,6.157004,13.147195000000002
2011-03-24,133.635712,29.398787,14.236765,45.183857,29.430215999999998,6.208435,13.390023000000001
2011-03-25,135.422577,29.213253,14.17116,44.367992,29.888065,6.134963,13.38135
2011-03-28,134.74624599999999,29.086756,14.09735,43.888560999999996,29.814812,6.421505000000001,13.416037
2011-03-29,136.007126,29.48313,14.352466,45.343662,30.364221999999998,6.377422,13.615501
2011-03-30,136.608322,29.297590000000003,14.261941,45.848312,30.263489,6.333339,13.641515
2011-03-31,136.165771,29.145794,14.113806,46.117466,30.611452000000003,6.252519,13.546122
2011-04-01,137.167786,28.867495,14.023283,45.814686,31.151715999999997,6.2819080000000005,13.46807
2011-04-04,137.151093,28.766287,14.039741000000001,44.670788,31.261590999999996,6.406811,13.355331
2011-04-05,136.93399,29.255419,14.171412,44.224998,31.060137,6.443548000000001,13.46807
2011-04-06,136.975708,29.398787,14.870934,45.032447999999995,30.748808,6.62723,13.65886
2011-04-07,137.259613,29.719267,14.739258999999999,44.771725,30.876996999999996,6.5904929999999995,13.442057
2011-04-08,136.98407,29.660225,14.525289,45.108158,30.712187,6.62723,13.277281
2011-04-11,136.900589,29.457829999999998,14.377151000000001,44.914711,30.987381,6.634575999999999,13.294626999999998
2011-04-12,136.316101,28.791590000000003,14.352466,43.947433000000004,30.638797999999998,6.4141580000000005,13.034458
2011-04-13,136.900589,28.960258000000003,14.196107999999999,44.309109,30.914009000000004,6.421505000000001,12.904372
2011-04-14,137.752289,29.272292999999998,14.130267000000002,44.241817,31.00573,6.377422,12.817651
2011-04-15,138.78772,29.508425,14.015049,44.696014,31.354307000000002,6.362728,12.765618
2011-04-18,138.56225600000002,29.339765999999997,13.768163000000001,44.822178,30.849789,6.171698999999999,12.557481
2011-04-19,138.111343,29.128927,13.669410000000001,44.931534,30.886478000000004,6.112921,12.670221000000002
2011-04-20,137.568558,29.626495000000002,13.932757,46.487559999999995,31.290102,6.311297,13.251267000000002
2011-04-21,140.51615900000002,29.955395000000003,13.940985000000001,47.892196999999996,31.877182,6.340686,13.225245999999999
2011-04-25,140.006821,29.871063,14.07266,47.791271,31.950577000000003,6.377422,13.268610999999998
2011-04-26,140.691589,30.140934,14.418304999999998,48.127705,32.07901,6.509673,13.53745
